id 8, table 1 || 0: 1338 706b4000
id 8, table 1 || 1: 1338 7f28abc000
id 8, table 1 || 2: 1338 7e836fc000
id 8, table 1 || 3: 1338 7e836fd000
id 8, table 1 || 4: 1338 7e836fe000
id 8, table 1 || 5: 1338 7e836ff000
id 8, table 1 || 6: 1338 7e835ab000
id 8, table 1 || 7: 1338 7e835ac000
id 8, table 1 || 8: 1338 7e835ad000
id 8, table 1 || 9: 1338 7e835ae000
id 8, table 1 || 10: 1338 7e835af000
id 8, table 1 || 11: 1338 7e8376d000
id 8, table 1 || 12: 1338 7e8376e000
id 8, table 1 || 13: 1338 7e8376f000
id 8, table 1 || 14: 1338 7e83770000
id 8, table 1 || 15: 1338 7e5daed000
id 8, table 1 || 16: 1338 7e5db72000
id 8, table 1 || 17: 1338 7e5db73000
id 8, table 1 || 18: 1338 7e5db74000
id 8, table 1 || 19: 1338 7e5db75000
id 8, table 1 || 20: 1338 7e837f5000
id 8, table 1 || 21: 1338 7e837f6000
id 8, table 1 || 22: 1338 7e837f7000
id 8, table 1 || 23: 1338 7e837f8000
id 8, table 1 || 24: 1338 7e837f9000
id 8, table 1 || 25: 1338 7e837fa000
id 8, table 1 || 26: 1338 7e837fb000
id 8, table 1 || 27: 8617 7ec940c000
id 8, table 1 || 28: 8617 706d8000
id 8, table 1 || 29: 1655 7eb8265000
id 8, table 1 || 30: 1655 7ec901d000
id 8, table 1 || 31: 840 7f38400000
id 8, table 1 || 32: 840 7f383fe000
id 8, table 1 || 33: 840 7f383fd000
id 8, table 1 || 34: 8617 7eb93cc000
id 8, table 1 || 35: 601 7fbbfd4000
id 8, table 1 || 36: 8617 70868000
id 8, table 1 || 37: 8617 70998000
id 8, table 1 || 38: 8832 f7b39000
id 8, table 1 || 39: 8832 e201a000
id 8, table 1 || 40: 840 7f249ca000
id 8, table 1 || 41: 840 7f249cb000
id 8, table 1 || 42: 840 7f38c9d000
id 8, table 1 || 43: 840 7f38d5c000
id 8, table 1 || 44: 840 7f377a0000
id 8, table 1 || 45: 840 7f377a1000
id 8, table 1 || 46: 8832 f7b38000
id 8, table 1 || 47: 8832 cc83b000
id 8, table 1 || 48: 8832 59e01000
id 8, table 1 || 49: 8832 59e1d000
id 8, table 1 || 50: 8832 31c4f000
id 8, table 1 || 51: 11547 f7ae3000
id 8, table 1 || 52: 11547 f0e8f000
id 8, table 1 || 53: 11547 e2043000
id 8, table 1 || 54: 11547 6fa47000
id 8, table 1 || 55: 11547 6f932000
id 8, table 1 || 56: 9638 f7a1b000
id 8, table 1 || 57: 9638 c3852000
id 8, table 1 || 58: 9638 cbc02000
id 8, table 1 || 59: 9638 f7b2e000
id 8, table 1 || 60: 9638 6fa47000
id 8, table 1 || 61: 9638 6f932000
id 8, table 1 || 62: 8832 31c4b000
id 8, table 1 || 63: 8832 31c9d000
id 8, table 1 || 64: 2252 7eb0fc6000
id 8, table 1 || 65: 840 7f249c8000
id 8, table 1 || 66: 8617 7fbd7c8000
id 8, table 1 || 67: 840 7f38d66000
id 8, table 1 || 68: 840 7f38d6b000
id 8, table 1 || 69: 840 7f38cef000
id 8, table 1 || 70: 840 7f38cf6000
id 8, table 1 || 71: 8962 70036000
id 8, table 1 || 72: 8832 59e1c000
id 8, table 1 || 73: 8962 6fe93000
id 8, table 1 || 74: 8962 6fe92000
id 8, table 1 || 75: 8832 2e5d9000
id 8, table 1 || 76: 8962 7003d000
id 8, table 1 || 77: 8832 4d852000
id 8, table 1 || 78: 8962 6fec7000
id 8, table 1 || 79: 8962 6fe4d000
id 8, table 1 || 80: 8832 f7b10000
id 8, table 1 || 81: 8832 f7ab2000
id 8, table 1 || 82: 8962 f7547000
id 8, table 1 || 83: 8962 f6499000
id 8, table 1 || 84: 8962 f4b28000
id 8, table 1 || 85: 8962 f7a14000
id 8, table 1 || 86: 8962 6ffb7000
id 8, table 1 || 87: 8962 f7a8a000
id 8, table 1 || 88: 8962 f52a1000
id 8, table 1 || 89: 8962 beeb1000
id 8, table 1 || 90: 8962 6fe40000
id 8, table 1 || 91: 8962 6ffa7000
id 8, table 1 || 92: 8962 6ff96000
id 8, table 1 || 93: 8962 6ff6b000
id 8, table 1 || 94: 8962 70026000
id 8, table 1 || 95: 8962 f0ddb000
id 8, table 1 || 96: 8962 f49ae000
id 8, table 1 || 97: 8962 f49af000
id 8, table 1 || 98: 8962 70045000
id 8, table 1 || 99: 8962 6ffbf000
id 8, table 1 || 100: 8962 70016000
id 8, table 1 || 101: 8962 6fe8c000
id 8, table 1 || 102: 8962 6fe70000
id 8, table 1 || 103: 8962 6ff0d000
id 8, table 1 || 104: 8962 f7a53000
id 8, table 1 || 105: 8962 f7a35000
id 8, table 1 || 106: 8962 e2093000
id 8, table 1 || 107: 8962 f7a92000
id 8, table 1 || 108: 8962 cbd40000
id 8, table 1 || 109: 8962 e2118000
id 8, table 1 || 110: 8962 f0dee000
id 8, table 1 || 111: 8962 6fd4e000
id 8, table 1 || 112: 8962 6fe6f000
id 8, table 1 || 113: 8962 e2141000
id 8, table 1 || 114: 8962 beeb5000
id 8, table 1 || 115: 8962 e20ea000
id 8, table 1 || 116: 8962 f7a8c000
id 8, table 1 || 117: 8962 f52a9000
id 8, table 1 || 118: 8962 bf080000
id 8, table 1 || 119: 8962 cad04000
id 8, table 1 || 120: 8962 f52ae000
id 8, table 1 || 121: 8962 befba000
id 8, table 1 || 122: 8962 f52ab000
id 8, table 1 || 123: 8962 bf03a000
id 8, table 1 || 124: 8962 cad70000
id 8, table 1 || 125: 8962 cbe52000
id 8, table 1 || 126: 8962 c7bc2000
id 8, table 1 || 127: 8962 bf07e000
id 8, table 1 || 128: 8962 f52b4000
id 8, table 1 || 129: 8962 f52ac000
id 8, table 1 || 130: 8962 e2129000
id 8, table 1 || 131: 8962 cbed8000
id 8, table 1 || 132: 8962 f68a5000
id 8, table 1 || 133: 8962 dd128000
id 8, table 1 || 134: 8962 e20fb000
id 8, table 1 || 135: 8962 bf03f000
id 8, table 1 || 136: 8962 bf04a000
id 8, table 1 || 137: 8962 cad74000
id 8, table 1 || 138: 8962 bf03d000
id 8, table 1 || 139: 8962 cbe98000
id 8, table 1 || 140: 8962 bf031000
id 8, table 1 || 141: 8962 cad73000
id 8, table 1 || 142: 8962 bf04c000
id 8, table 1 || 143: 8962 dd123000
id 8, table 1 || 144: 8962 cad97000
